Jour, Heure, Production fatal, Demande, Thermique restant,Iconuc-1,Iconuc-2,Tabarnuc-1,Tabarnuc-2,NucPlusUltra-1,NucPlusUltra-2, Gazby-1, Pégaz-1, Pégaz-2, Samagaz-1, Omaïgaz-1, Omaïgaz-2, Gastafiore-1,Igaznodon-1,Igaznodon-2,Cogen-1,Cogen-2,Cogen-3,Coron-1,Coron-2,Mockingjay-1,Lantier-1,Tacotac-1,TicEtTac-1,Hydro, STEP pompage, STEP turbinage,Demande en CH4,Methanisation,Imports GNL,Pyrogazeification,Stock Gaz in, Stock Gaz out, P Uns Gaz, P Exc Gaz
2021-01-25, 09:00:00,3226, 13866, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 190.0, 0.0, 0.0, 200.0, 0.0, 151.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1499.0,0.0, 0.0,23175.3552056124, 6250.000000000002, 2342.0218722790632, 2083.3333333333335, 0.0,12500.0,0.0,0.0
2021-01-25, 10:00:00,3178, 13818, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 390.0, 0.0, 0.0, 400.0, 0.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1050.0,0.0, 0.0,20471.56376495762, 6250.0, 0.0, 2083.3333333333335, 0.0,12138.230431624286,0.0,0.0
2021-01-25, 11:00:00,3214, 13854, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 390.0, 0.0, 0.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1450.0,0.0, 0.0,18154.02824439638, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,445.69491106304486,0.0,0.0
2021-01-25, 12:00:00,3159, 13799, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 200.0, 0.0, 0.0, 151.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1689.0,0.0, 0.0,15450.2368037416, 6250.000000000002, 9375.0, 2083.3333333333335, 2258.096529591736,0.0,0.0,0.0
2021-01-25, 13:00:00,5680, 13422, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,14291.469043460978, 6250.000000000002, 9375.0, 2083.3333333333335, 3416.8642898723574,0.0,0.0,0.0
2021-01-25, 14:00:00,5322, 13064, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,12746.44536308682, 6250.000000000002, 9375.0, 2083.3333333333335, 4961.8879702465165,0.0,0.0,0.0
2021-01-25, 15:00:00,2665, 12730, 10065,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1465.0,0.0, 0.0,12360.18944299328, 6250.0, 0.0, 2083.3333333333335, 0.0,4026.856109659946,0.0,0.0
2021-01-25, 16:00:00,4820, 12626, 7806,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 586.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,13905.213123367439, 6250.000000000002, 9375.0, 2083.3333333333335, 3803.1202099658967,0.0,0.0,0.0
2021-01-25, 17:00:00,2386, 13026, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 2040.0,0.0, 0.0,15063.980883648059, 6250.000000000002, 9375.0, 2083.3333333333335, 2644.352449685277,0.0,0.0,0.0
2021-01-25, 18:00:00,3215, 13855, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 2040.0,0.0, 0.0,15836.49272383514, 6250.000000000002, 9375.0, 2083.3333333333335, 1871.8406094981965,0.0,0.0,0.0
2021-01-25, 19:00:00,3021, 13661, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 2040.0,0.0, 0.0,15450.2368037416, 6250.000000000002, 9375.0, 2083.3333333333335, 2258.096529591736,0.0,0.0,0.0
2021-01-25, 20:00:00,4285, 12905, 8620,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 20.0,0.0, 0.0,14677.72496355452, 6250.0, 0.0, 2083.3333333333335, 0.0,6344.391630221186,0.0,0.0
2021-01-25, 21:00:00,1595, 12235, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 2040.0,0.0, 0.0,14291.469043460978, 6250.0, 0.0, 2083.3333333333335, 0.0,5958.135710127644,0.0,0.0
2021-01-25, 22:00:00,1784, 12424, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 2040.0,0.0, -0.0,11973.933522899739, 6250.000000000002, 9375.0, 2083.3333333333335, 5734.399810433597,0.0,0.0,0.0
2021-01-25, 23:00:00,4336, 12556, 8220,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 220.0, 600.0, 600.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,10428.90984252558, 6250.000000000002, 9375.0, 2083.3333333333335, 7279.423490807756,0.0,0.0,0.0
2021-01-26, 00:00:00,4405, 12147, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,10802.702626377397, 6250.000000000002, 9375.0, 2083.3333333333335, 6905.630706955939,0.0,0.0,0.0
2021-01-26, 01:00:00,1576, 11906, 10330,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1730.0,0.0, 0.0,11188.513434462304, 6250.0, 0.0, 2083.3333333333335, 0.0,2855.18010112897,0.0,0.0
2021-01-26, 02:00:00,3906, 11648, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,11960.135050632118, 6250.000000000002, 9375.0, 2083.3333333333335, 5748.198282701218,0.0,0.0,0.0
2021-01-26, 03:00:00,1724, 11209, 9485,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 885.0,0.0, 0.0,13117.567474886839, 6250.000000000002, 9375.0, 2083.3333333333335, 4590.765858446497,0.0,0.0,0.0
2021-01-26, 04:00:00,1777, 11125, 9348,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 748.0,0.0, 0.0,14660.810707226467, 6250.000000000002, 9375.0, 2083.3333333333335, 3047.522626106869,0.0,0.0,0.0
2021-01-26, 05:00:00,1710, 11637, 9927,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1327.0,0.0, 0.0,18518.918788075538, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,810.5854547422023,0.0,0.0
2021-01-26, 06:00:00,4814, 12848, 8034,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 424.0, 600.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,26620.945757858586, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,8912.61242452525,0.0,0.0
2021-01-26, 07:00:00,3177, 13817, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 2040.0,0.0, 0.0,25849.324141688772, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,8140.9908083554365,0.0,0.0
2021-01-26, 08:00:00,3442, 14082, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 200.0, 0.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1640.0,0.0, -0.0,25463.513333603863, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,7755.180000270528,0.0,0.0
2021-01-26, 09:00:00,3480, 14120, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 390.0, 0.0, 394.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1256.0,0.0, 0.0,23148.648485094418, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,5440.315151761082,0.0,0.0
2021-01-26, 10:00:00,3453, 14093, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 190.0, 0.0, 394.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1456.0,0.0, 0.0,20447.97282850007, 6250.0, 0.0, 2083.3333333333335, 0.0,12114.639495166737,0.0,0.0
2021-01-26, 11:00:00,4164, 14097, 9933,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 200.0, 0.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 933.0,0.0, 0.0,18133.10797999063, 6250.0, 0.0, 2083.3333333333335, 0.0,9799.774646657295,0.0,0.0
2021-01-26, 12:00:00,6149, 13994, 7845,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 235.0, 600.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,15432.43232339628, 6250.000000000002, 9375.0, 2083.3333333333335, 2275.9010099370553,0.0,0.0,0.0
2021-01-26, 13:00:00,3067, 13634, 10567,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1967.0,0.0, 0.0,14274.999899141558, 6250.0, 0.0, 2083.3333333333335, 0.0,5941.666565808224,0.0,0.0
2021-01-26, 14:00:00,5561, 13303, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,12731.756666801932, 6250.000000000002, 9375.0, 2083.3333333333335, 4976.576666531404,0.0,0.0,0.0
2021-01-26, 15:00:00,2467, 12991, 10524,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1924.0,0.0, 0.0,12345.945858717025, 6250.000000000002, 9375.0, 2083.3333333333335, 5362.387474616311,0.0,0.0,0.0
2021-01-26, 16:00:00,5085, 12879, 7794,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 574.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,13889.18909105665, 6250.000000000002, 9375.0, 2083.3333333333335, 3819.144242276685,0.0,0.0,0.0
2021-01-26, 17:00:00,2604, 13244, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1840.0,0.0, 0.0,15046.621515311374, 6250.000000000002, 9375.0, 2083.3333333333335, 2661.7118180219622,0.0,0.0,0.0
2021-01-26, 18:00:00,3463, 14103, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1640.0,0.0, 0.0,15818.243131481187, 6250.0, 0.0, 2083.3333333333335, 0.0,7484.9097981478535,0.0,0.0
2021-01-26, 19:00:00,3335, 13975, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 200.0, 0.0, 0.0, 0.0, 0.0, 400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1440.0,0.0, 0.0,15432.43232339628, 6250.000000000002, 9375.0, 2083.3333333333335, 2275.9010099370553,0.0,0.0,0.0
2021-01-26, 20:00:00,2567, 13207, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 390.0, 0.0, 0.0, 0.0, 0.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1450.0,0.0, 0.0,14660.810707226467, 6250.000000000002, 9375.0, 2083.3333333333335, 3047.522626106869,0.0,0.0,0.0
2021-01-26, 21:00:00,1976, 12513, 10537,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 390.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1547.0,0.0, 0.0,14274.999899141558, 6250.0, 0.0, 2083.3333333333335, 0.0,5941.666565808224,0.0,0.0
2021-01-26, 22:00:00,2256, 12682, 10426,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1626.0,0.0, 0.0,11960.135050632118, 6250.000000000002, 9375.0, 2083.3333333333335, 5748.198282701218,0.0,0.0,0.0
2021-01-26, 23:00:00,5066, 12808, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,10416.89181829249, 6250.000000000002, 9375.0, 2083.3333333333335, 7291.441515040846,0.0,0.0,0.0
2021-01-27, 00:00:00,2196, 12295, 10099,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1499.0,0.0, 0.0,10723.795732477856, 6250.000000000002, 9375.0, 2083.3333333333335, 6984.5376008554795,0.0,0.0,0.0
2021-01-27, 01:00:00,4317, 12059, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,11106.788437209208, 6250.000000000002, 9375.0, 2083.3333333333335, 6601.544896124127,0.0,0.0,0.0
2021-01-27, 02:00:00,4063, 11805, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,11872.773846671911, 6250.000000000002, 9375.0, 2083.3333333333335, 5835.559486661425,0.0,0.0,0.0
2021-01-27, 03:00:00,2077, 11369, 9292,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 692.0,0.0, 0.0,13021.751960865968, 6250.000000000002, 9375.0, 2083.3333333333335, 4686.581372467368,0.0,0.0,0.0
2021-01-27, 04:00:00,2126, 11285, 9159,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 151.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 408.0,0.0, 0.0,14553.722779791375, 6250.000000000002, 9375.0, 2083.3333333333335, 3154.610553541961,0.0,0.0,0.0
2021-01-27, 05:00:00,4053, 11795, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 151.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 371.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,18383.649827104895, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,675.3164937715592,0.0,0.0
2021-01-27, 06:00:00,2355, 12995, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 351.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1689.0,0.0, 0.0,26426.49662646329, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,8718.163293129954,0.0,0.0
2021-01-27, 07:00:00,4787, 13954, 9167,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 137.0, 0.0, 151.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 279.0,0.0, 0.0,25660.511217000585, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,7952.177883667249,0.0,0.0
2021-01-27, 08:00:00,3542, 14182, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 137.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1703.0,0.0, 0.0,25277.51851226923, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,7569.185178935895,0.0,0.0
2021-01-27, 09:00:00,4989, 14162, 9173,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 137.0, 394.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 42.0,0.0, 0.0,22979.562283881118, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,5271.228950547782,0.0,0.0
2021-01-27, 10:00:00,3440, 14080, 10640,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 137.0, 194.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1709.0,0.0, 0.0,20298.613350761654, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,2590.2800174283184,0.0,0.0
2021-01-27, 11:00:00,5166, 14060, 8894,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 94.0,0.0, -0.0,18000.657122373545, 6250.000000000002, 9375.0, 2083.3333333333335, 0.0,292.3237890402088,0.0,0.0
2021-01-27, 12:00:00,5375, 13943, 8568,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 568.0, 600.0, 600.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,15319.70818925408, 6250.000000000002, 9375.0, 2083.3333333333335, 2388.6251440792566,0.0,0.0,0.0
2021-01-27, 13:00:00,5650, 13571, 7921,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 311.0, 600.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,14170.730075060023, 6250.000000000002, 9375.0, 2083.3333333333335, 3537.6032582733133,0.0,0.0,0.0
2021-01-27, 14:00:00,3326, 13251, 9925,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1325.0,0.0, 0.0,12638.759256134615, 6250.000000000002, 9375.0, 2083.3333333333335, 5069.57407719872,0.0,0.0,0.0
2021-01-27, 15:00:00,3216, 13014, 9798,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1198.0,0.0, 0.0,12255.766551403263, 6250.000000000002, 9375.0, 2083.3333333333335, 5452.5667819300725,0.0,0.0,0.0
2021-01-27, 16:00:00,5209, 12951, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,13787.73737032867, 6250.000000000002, 9375.0, 2083.3333333333335, 3920.5959630046655,0.0,0.0,0.0
2021-01-27, 17:00:00,3446, 13282, 9836,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1236.0,0.0, 0.0,14936.715484522727, 6250.000000000002, 9375.0, 2083.3333333333335, 2771.617848810609,0.0,0.0,0.0
2021-01-27, 18:00:00,3723, 14047, 10324,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1724.0,0.0, 0.0,15702.700893985431, 6250.000000000002, 9375.0, 2083.3333333333335, 2005.6324393479044,0.0,0.0,0.0
2021-01-27, 19:00:00,3827, 13780, 9953,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1353.0,0.0, 0.0,15319.70818925408, 6250.000000000002, 9375.0, 2083.3333333333335, 2388.6251440792566,0.0,0.0,0.0
2021-01-27, 20:00:00,3835, 12887, 9052,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 452.0,0.0, 0.0,14553.722779791375, 6250.0, 0.0, 2083.3333333333335, 0.0,6220.389446458041,0.0,0.0
2021-01-27, 21:00:00,3943, 12146, 8203,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 593.0, 600.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,14170.730075060023, 6250.000000000002, 9375.0, 2083.3333333333335, 3537.6032582733133,0.0,0.0,0.0
2021-01-27, 22:00:00,4532, 12274, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 342.0, 600.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,11872.773846671911, 6250.000000000002, 9375.0, 2083.3333333333335, 5835.559486661425,0.0,0.0,0.0
2021-01-27, 23:00:00,4634, 12376, 7742,900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 342.0, 600.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,10340.803027746504, 6250.000000000002, 9375.0, 2083.3333333333335, 7367.530305586832,0.0,0.0,0.0
